,Delay OID,Description,Engine Stopped Flag,Field Notification Required Flag,Production Reporting Only Flag,Delay Class Name,Delay Class Category Name,Target Machine Name,Target Machine Class Name,Target Machine Class Description,Target Machine Class Category Name,Delay Start Timestamp (GMT8),Delay Finish Timestamp (GMT8),Delay Finish - Start
1862,10721190749,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5248,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:46,25-07-2020 05:46,10
1863,10721190777,MACHINE GEN Started a delay: 2110_Operator_Hot_Seat,N,N,Y,2110_Operator_Hot_Seat,Scheduled Process Down,EX8044,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 05:46,25-07-2020 05:54,467
1864,10720895314,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7026,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,24-07-2020 17:17,24-07-2020 17:38,1210
1865,10720895916,,N,N,Y,7470 Office Machine Lock (Single Truck),Unscheduled Process Down,DT5169,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:19,24-07-2020 17:19,9
1866,10720896298,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5170,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:20,24-07-2020 17:23,186
1867,10720896874,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5171,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:21,24-07-2020 17:22,49
1868,10720897212,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7020,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,24-07-2020 17:22,24-07-2020 17:25,167
1869,10720897359,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5216,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:22,24-07-2020 17:23,39
1870,10720897527,pc3,N,Y,Y,4081 Crusher bridged,Unscheduled Process Down,DT5168,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:23,24-07-2020 17:27,241
1871,10720897802,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5295,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:24,24-07-2020 17:27,190
1872,10720897856,MACHINE GEN Started a delay: 4000_No_Operator,Y,Y,N,4000_No_Operator,Unscheduled Process Down,WL6301,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,24-07-2020 17:24,24-07-2020 18:39,4504
1873,10720898063,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5274,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:24,24-07-2020 17:27,183
1874,10720898178,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5210,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:25,24-07-2020 17:28,187
1875,10720898301,MACHINE GEN Started a delay: 4010_Relocation,N,Y,Y,4010_Relocation,Unscheduled Process Down,EX7020,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,24-07-2020 17:25,24-07-2020 17:27,140
1876,10720898587,,N,N,Y,7470 Office Machine Lock (Single Truck),Unscheduled Process Down,DT5226,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:26,24-07-2020 17:27,45
1877,10720898930,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5248,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:27,24-07-2020 17:28,22
1878,10720899048,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5223,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:28,24-07-2020 17:28,28
1879,10720899403,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5276,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:29,24-07-2020 17:30,66
1880,10720899483, - [STOP_MACHINE : [ON_BOARD_COMMUNICATION]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5225,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:29,24-07-2020 17:30,48
1881,10720900011,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5276,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,24-07-2020 17:30,24-07-2020 17:32,89
1882,10721176879,positioning faults ,N,N,Y,4170_Operator_Equipment_Checks,Unscheduled Process Down,DT5210,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:05,25-07-2020 05:07,75
1883,10721176894,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,WL7058,WA1200,Komatsu 1200 Series Wheel Loader,Loader Classes,25-07-2020 05:05,25-07-2020 05:08,132
1884,10721177148,MACHINE GEN Started a delay: 2020_Refuelling,Y,N,N,2020_Refuelling,Scheduled Process Down,WL6011,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,25-07-2020 05:06,25-07-2020 05:21,882
1885,10721177642,MACHINE GEN Started a delay: 2080_Scheduled_Idle,N,Y,N,2080_Scheduled_Idle,Scheduled Process Down,WL6303,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,25-07-2020 05:08,25-07-2020 06:03,3276
1886,10721178879,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 05:11,25-07-2020 05:13,135
1887,10721180275,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5227,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:15,25-07-2020 05:15,26
1888,10721181841, - [STOP_MACHINE : [POSITIONING]],N,Y,Y,8200 Health Event,Unscheduled Equipment Down,DT5223,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:20,25-07-2020 05:22,137
1889,10721182579,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5211,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:21,25-07-2020 05:22,47
1890,10721182695,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5293,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:22,25-07-2020 05:22,25
1891,10721183884,Cold start no enough Operators ,N,Y,Y,2000_Shift_Change,Scheduled Process Down,EX7100,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,25-07-2020 05:25,25-07-2020 06:00,2082
1892,10721184650,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 05:27,25-07-2020 05:29,153
1893,10721184890,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:27,25-07-2020 05:28,27
1894,10721185306,MACHINE GEN Started a delay: 2000_Shift_Change,N,N,Y,2000_Shift_Change,Scheduled Process Down,WL6011,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,25-07-2020 05:29,25-07-2020 05:58,1765
1895,10721185493,MACHINE GEN Started a delay: 2020_Refuelling,Y,N,N,2020_Refuelling,Scheduled Process Down,WL6301,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,25-07-2020 05:29,25-07-2020 05:36,414
1896,10721185625, - [STOP_MACHINE : [MACHINE_CONTROL]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5214,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:30,25-07-2020 05:30,18
1897,10721185992,short on manning ,Y,N,N,4000_No_Operator,Unscheduled Process Down,EX7100,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,25-07-2020 06:00,25-07-2020 12:41,24071
1898,10721187226, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5268,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:34,25-07-2020 05:35,12
1899,10721187622,MACHINE GEN Started a delay: 2020_Refuelling,Y,N,N,2020_Refuelling,Scheduled Process Down,WL6013,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,25-07-2020 05:36,25-07-2020 05:43,462
1900,10721188314,reroutwe,N,Y,Y,4150_Wait_on_Other_Unschedule_Process,Unscheduled Process Down,DT5286,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:38,25-07-2020 05:40,121
1901,10721188424,MACHINE GEN Started a delay: 2000_Shift_Change,N,N,Y,2000_Shift_Change,Scheduled Process Down,WL6301,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,25-07-2020 05:38,25-07-2020 06:00,1322
1902,10721189048,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5227,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 05:41,25-07-2020 05:41,22
1903,10721189724,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,WL7032,994H,Wheel Loader,Loader Classes,25-07-2020 05:42,25-07-2020 05:44,113
1904,10721437546,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7100,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,25-07-2020 16:32,25-07-2020 16:40,504
1905,10721438369,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5190,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:34,25-07-2020 16:35,33
1906,10721438510, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5402,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:35,25-07-2020 16:35,8
1907,10721439949,MACHINE GEN Started a delay: 8000 Survey and Face Advance work,N,N,Y,8000 Survey and Face Advance work,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 16:39,25-07-2020 16:40,31
1908,10721440057,5170 Recovery 7100 AMA,N,Y,Y,4070_Wait_on_Access,Unscheduled Process Down,DT5273,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:40,25-07-2020 16:41,94
1909,10721440394,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5293,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:41,25-07-2020 16:41,34
1910,10721440549,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5235,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:41,25-07-2020 16:42,47
1911,10721441000,MACHINE GEN Started a delay: 4020_Wait_on_Equipment,N,N,N,4020_Wait_on_Equipment,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 16:43,25-07-2020 16:43,50
1912,10721441231, - [STOP_MACHINE : [POSITIONING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5213,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:43,25-07-2020 16:45,113
1913,10721442054,MACHINE GEN Started a delay: 4020_Wait_on_Equipment,N,N,N,4020_Wait_on_Equipment,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 16:46,25-07-2020 16:55,543
1914,10721443434, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5216,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:47,25-07-2020 16:52,260
1915,10721443485,lanes,N,Y,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:50,25-07-2020 16:54,221
1916,10721444286,3083,N,Y,N,4020_Wait_on_Equipment,Unscheduled Process Down,DT5172,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:53,25-07-2020 16:53,39
1917,10721444626, - [STOP_MACHINE : [POSITIONING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5401,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:54,25-07-2020 16:54,37
1918,10721444957, - [STOP_MACHINE : [POSITIONING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5401,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:55,25-07-2020 16:56,87
1919,10721445090,Behind Delayed Machine,N,N,Y,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5294,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 16:44,25-07-2020 16:55,642
1920,10721445482,MACHINE GEN Started a delay: 8000 Survey and Face Advance work,N,N,Y,8000 Survey and Face Advance work,Unscheduled Process Down,EX7021,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,25-07-2020 16:57,25-07-2020 16:58,49
1921,10721446189,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX8046,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 16:59,25-07-2020 17:02,138
1922,10721446418,MACHINE GEN Started a delay: 4190_Unscheduled_Idle,N,N,N,4190_Unscheduled_Idle,Unscheduled Process Down,WL7058,WA1200,Komatsu 1200 Series Wheel Loader,Loader Classes,25-07-2020 17:00,25-07-2020 17:22,1314
1923,10721447109,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5221,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:01,25-07-2020 17:01,15
1924,10721447305,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5221,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:01,25-07-2020 17:01,12
1925,10721447380,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5221,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:01,25-07-2020 17:02,39
1926,10721447475,MACHINE GEN Started a delay: 4020_Wait_on_Equipment,N,N,N,4020_Wait_on_Equipment,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 17:02,25-07-2020 17:03,88
1927,10721447626,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5225,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:02,25-07-2020 17:02,22
1928,10721447697,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX8047,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,25-07-2020 17:02,25-07-2020 17:15,765
1929,10721448566,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5214,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,85
1930,10721448604,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5401,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:05,16
1931,10721448998, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5265,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:04,25-07-2020 17:06,154
1932,10721449034, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5220,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,52
1933,10721449038, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5213,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,48
1934,10721449040, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5275,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:04,25-07-2020 17:06,139
1935,10721449044, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5215,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:03,25-07-2020 17:06,176
1936,10721449049, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5268,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,76
1937,10721449051, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5401,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,53
1938,10721449053, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5403,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,52
1939,10721449060, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5212,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,51
1940,10721449065, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5317,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,25-07-2020 17:05,25-07-2020 17:06,50
1941,10721692352,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7021,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,26-07-2020 03:50,26-07-2020 04:01,667
1942,10721692764,MACHINE GEN Started a delay: 4000_No_Operator,Y,N,N,4000_No_Operator,Unscheduled Process Down,EX8046,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,26-07-2020 03:51,26-07-2020 03:51,5
1943,10721693759,A scheduled assignment arrival delay.,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5220,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 03:55,26-07-2020 04:13,1081
1944,10721694341,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5225,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 03:56,26-07-2020 03:56,38
1945,10721696265, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5223,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:01,26-07-2020 04:02,70
1946,10721696280, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5267,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 03:46,26-07-2020 04:02,971
1947,10721696285, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5405,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:00,26-07-2020 04:02,127
1948,10721696288, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5271,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:00,26-07-2020 04:02,96
1949,10721696297, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5171,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:01,26-07-2020 04:02,40
1950,10721696301, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5286,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:00,26-07-2020 04:02,91
1951,10721696305, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5293,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:01,26-07-2020 04:02,25
1952,10721696308, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5276,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:01,26-07-2020 04:01,12
1953,10721696310, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5306,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:01,26-07-2020 04:02,48
1954,10721696313, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5273,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:01,26-07-2020 04:02,25
1955,10721696316, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,Y,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5215,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 04:00,26-07-2020 04:02,93
